="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	="laurel"	
="Date of creation"	="7/29/2019 10:13:22 AM"	
="Comments"	=""	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="Origin"	="Cal. Curve"	="Dil."	="Notes"	="Date / Time"	="Spl. No."	="Inj. No."	="Analysis(Inj.)"	="Area"	="Conc."	="Result"	="Excluded"	="Inj. Vol."	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	=""	1.00	=""	="7/29/2019 11:56:31 AM"	="3"	="4"	="TN"	="9.151"	="1.667"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	=""	1.00	=""	="7/29/2019 11:59:52 AM"	="3"	="5"	="TN"	="10.19"	="1.667"	=" "	1	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	=""	1.00	=""	="7/29/2019 12:06:56 PM"	="4"	="1"	="TN"	="31.52"	="5.000"	=" "	1	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	=""	1.00	=""	="7/29/2019 12:10:15 PM"	="4"	="2"	="TN"	="32.85"	="5.000"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	=""	1.00	=""	="7/29/2019 12:13:35 PM"	="4"	="3"	="TN"	="32.79"	="5.000"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	=""	1.00	=""	="7/29/2019 12:16:50 PM"	="4"	="4"	="TN"	="33.63"	="5.000"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	=""	1.00	=""	="7/29/2019 12:24:18 PM"	="5"	="1"	="TN"	="91.82"	="12.50"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	=""	1.00	=""	="7/29/2019 12:28:00 PM"	="5"	="2"	="TN"	="93.91"	="12.50"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	=""	1.00	=""	="7/29/2019 12:31:25 PM"	="5"	="3"	="TN"	="90.61"	="12.50"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	=""	1.00	=""	="7/29/2019 12:38:15 PM"	="6"	="1"	="TN"	="198.9"	="25.00"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	=""	1.00	=""	="7/29/2019 12:41:31 PM"	="6"	="2"	="TN"	="202.9"	="25.00"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	=""	1.00	=""	="7/29/2019 12:44:58 PM"	="6"	="3"	="TN"	="196.3"	="25.00"	=" "	0	="100"	
="Unknown"	="NPOC/TN"	="25 ppm"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 12:55:11 PM"	="1"	="1"	="NPOC"	="497.5"	="0.000"	="NPOC:0.000mg/L TN:112.2mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 12:58:53 PM"	="1"	="2"	="NPOC"	="478.9"	="0.000"	="NPOC:0.000mg/L TN:112.2mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 1:02:36 PM"	="1"	="3"	="NPOC"	="504.1"	="0.000"	="NPOC:0.000mg/L TN:112.2mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 1:06:23 PM"	="1"	="4"	="NPOC"	="496.4"	="0.000"	="NPOC:0.000mg/L TN:112.2mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 12:55:11 PM"	="1"	="1"	="TN"	="709.1"	="110.7"	="NPOC:0.000mg/L TN:112.2mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 12:58:53 PM"	="1"	="2"	="TN"	="692.0"	="108.0"	="NPOC:0.000mg/L TN:112.2mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 1:02:36 PM"	="1"	="3"	="TN"	="728.2"	="113.6"	="NPOC:0.000mg/L TN:112.2mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 1:06:23 PM"	="1"	="4"	="TN"	="719.7"	="112.3"	="NPOC:0.000mg/L TN:112.2mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 1:15:06 PM"	="1"	="1"	="NPOC"	="1.141"	="0.000"	="NPOC:0.000mg/L TN:0.5433mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 1:17:10 PM"	="1"	="2"	="NPOC"	="0.6618"	="0.000"	="NPOC:0.000mg/L TN:0.5433mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 1:19:13 PM"	="1"	="3"	="NPOC"	="0.6901"	="0.000"	="NPOC:0.000mg/L TN:0.5433mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 1:21:17 PM"	="1"	="4"	="NPOC"	="0.6189"	="0.000"	="NPOC:0.000mg/L TN:0.5433mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 1:15:06 PM"	="1"	="1"	="TN"	="1.294"	="0.7442"	="NPOC:0.000mg/L TN:0.5433mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 1:17:10 PM"	="1"	="2"	="TN"	="0.000"	="0.5433"	="NPOC:0.000mg/L TN:0.5433mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 1:19:13 PM"	="1"	="3"	="TN"	="0.000"	="0.5433"	="NPOC:0.000mg/L TN:0.5433mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 1:21:17 PM"	="1"	="4"	="TN"	="0.000"	="0.5433"	="NPOC:0.000mg/L TN:0.5433mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 1:30:10 PM"	="1"	="1"	="NPOC"	="10.04"	="0.000"	="NPOC:0.000mg/L TN:0.6215mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 1:32:25 PM"	="1"	="2"	="NPOC"	="9.746"	="0.000"	="NPOC:0.000mg/L TN:0.6215mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 1:34:37 PM"	="1"	="3"	="NPOC"	="10.06"	="0.000"	="NPOC:0.000mg/L TN:0.6215mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 1:30:10 PM"	="1"	="1"	="TN"	="0.4686"	="0.6160"	="NPOC:0.000mg/L TN:0.6215mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 1:32:25 PM"	="1"	="2"	="TN"	="0.7014"	="0.6522"	="NPOC:0.000mg/L TN:0.6215mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="source A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 1:34:37 PM"	="1"	="3"	="TN"	="0.5934"	="0.6354"	="NPOC:0.000mg/L TN:0.6215mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 1:36:36 PM"	="1"	="4"	="TN"	="0.4492"	="0.6130"	="NPOC:0.000mg/L TN:0.6215mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source B"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 1:45:26 PM"	="1"	="1"	="NPOC"	="9.810"	="0.000"	="NPOC:0.000mg/L TN:0.6118mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source B"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 1:47:42 PM"	="1"	="2"	="NPOC"	="9.821"	="0.000"	="NPOC:0.000mg/L TN:0.6118mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source B"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 1:49:59 PM"	="1"	="3"	="NPOC"	="10.16"	="0.000"	="NPOC:0.000mg/L TN:0.6118mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="source B"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 1:52:11 PM"	="1"	="4"	="NPOC"	="10.09"	="0.000"	="NPOC:0.000mg/L TN:0.6118mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source B"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 1:45:26 PM"	="1"	="1"	="TN"	="0.4153"	="0.6078"	="NPOC:0.000mg/L TN:0.6118mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source B"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 1:47:42 PM"	="1"	="2"	="TN"	="0.6154"	="0.6388"	="NPOC:0.000mg/L TN:0.6118mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="source B"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 1:49:59 PM"	="1"	="3"	="TN"	="0.5249"	="0.6248"	="NPOC:0.000mg/L TN:0.6118mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source B"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 1:52:11 PM"	="1"	="4"	="TN"	="0.3843"	="0.6030"	="NPOC:0.000mg/L TN:0.6118mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source C"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 2:00:59 PM"	="1"	="1"	="NPOC"	="10.14"	="0.000"	="NPOC:0.000mg/L TN:0.6487mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source C"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 2:03:09 PM"	="1"	="2"	="NPOC"	="9.959"	="0.000"	="NPOC:0.000mg/L TN:0.6487mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="source C"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 2:05:23 PM"	="1"	="3"	="NPOC"	="10.53"	="0.000"	="NPOC:0.000mg/L TN:0.6487mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source C"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 2:07:36 PM"	="1"	="4"	="NPOC"	="10.35"	="0.000"	="NPOC:0.000mg/L TN:0.6487mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source C"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 2:00:59 PM"	="1"	="1"	="TN"	="0.6803"	="0.6489"	="NPOC:0.000mg/L TN:0.6487mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source C"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 2:03:09 PM"	="1"	="2"	="TN"	="0.6146"	="0.6387"	="NPOC:0.000mg/L TN:0.6487mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="source C"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 2:05:23 PM"	="1"	="3"	="TN"	="0.7408"	="0.6583"	="NPOC:0.000mg/L TN:0.6487mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="Hose A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 2:16:29 PM"	="1"	="1"	="NPOC"	="15.45"	="0.000"	="NPOC:0.000mg/L TN:1.367mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="Hose A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 2:18:48 PM"	="1"	="2"	="NPOC"	="15.10"	="0.000"	="NPOC:0.000mg/L TN:1.367mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="Hose A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 2:21:07 PM"	="1"	="3"	="NPOC"	="16.24"	="0.000"	="NPOC:0.000mg/L TN:1.367mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="Hose A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 2:23:22 PM"	="1"	="4"	="NPOC"	="16.30"	="0.000"	="NPOC:0.000mg/L TN:1.367mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="Hose A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_29_10_55_30.cal"	1.00	=""	="7/29/2019 2:25:40 PM"	="1"	="5"	="NPOC"	="14.97"	="0.000"	="NPOC:0.000mg/L TN:1.367mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="Hose A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 2:16:29 PM"	="1"	="1"	="TN"	="5.332"	="1.371"	="NPOC:0.000mg/L TN:1.367mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="Hose A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 2:18:48 PM"	="1"	="2"	="TN"	="5.252"	="1.359"	="NPOC:0.000mg/L TN:1.367mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="Hose A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 2:21:07 PM"	="1"	="3"	="TN"	="5.684"	="1.426"	="NPOC:0.000mg/L TN:1.367mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="Hose A"	="7/16"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_29_10_56_22.cal"	1.00	=""	="7/29/2019 2:23:22 PM"	="1"	="4"	="TN"	="5.675"	="1.425"	="NPOC:0.000mg/L TN:1.367mg/L"	1	="80"	
