="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	="laurel"	
="Date of creation"	="7/10/2019 3:43:33 PM"	
="Comments"	=""	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="Origin"	="Cal. Curve"	="Dil."	="Notes"	="Date / Time"	="Spl. No."	="Inj. No."	="Analysis(Inj.)"	="Area"	="Conc."	="Result"	="Excluded"	="Inj. Vol."	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 4:40:29 PM"	="1"	="1"	="TN"	="0.000"	="0.09500"	="NPOC:0.6552mg/L TN:0.09500mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 4:42:32 PM"	="1"	="2"	="TN"	="0.000"	="0.09500"	="NPOC:0.6552mg/L TN:0.09500mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 4:44:35 PM"	="1"	="3"	="TN"	="0.000"	="0.09500"	="NPOC:0.6552mg/L TN:0.09500mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="199"	="199"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 4:55:44 PM"	="1"	="1"	="NPOC"	="19.38"	="4.683"	="NPOC:4.614mg/L TN:0.4050mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="199"	="199"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 4:58:36 PM"	="1"	="2"	="NPOC"	="18.93"	="4.587"	="NPOC:4.614mg/L TN:0.4050mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="199"	="199"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:01:38 PM"	="1"	="3"	="NPOC"	="20.29"	="4.877"	="NPOC:4.614mg/L TN:0.4050mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="199"	="199"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:04:06 PM"	="1"	="4"	="NPOC"	="19.88"	="4.789"	="NPOC:4.614mg/L TN:0.4050mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="199"	="199"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:06:35 PM"	="1"	="5"	="NPOC"	="18.86"	="4.572"	="NPOC:4.614mg/L TN:0.4050mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="199"	="199"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 4:55:44 PM"	="1"	="1"	="TN"	="2.349"	="0.4904"	="NPOC:4.614mg/L TN:0.4050mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="199"	="199"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 4:58:36 PM"	="1"	="2"	="TN"	="2.188"	="0.4633"	="NPOC:4.614mg/L TN:0.4050mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="199"	="199"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 5:01:38 PM"	="1"	="3"	="TN"	="1.885"	="0.4123"	="NPOC:4.614mg/L TN:0.4050mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="199"	="199"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 5:04:06 PM"	="1"	="4"	="TN"	="1.822"	="0.4017"	="NPOC:4.614mg/L TN:0.4050mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="199"	="199"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 5:06:35 PM"	="1"	="5"	="TN"	="1.817"	="0.4009"	="NPOC:4.614mg/L TN:0.4050mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="201"	="201"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:15:28 PM"	="1"	="1"	="NPOC"	="21.08"	="5.045"	="NPOC:5.082mg/L TN:0.4507mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="201"	="201"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:18:31 PM"	="1"	="2"	="NPOC"	="21.42"	="5.117"	="NPOC:5.082mg/L TN:0.4507mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="201"	="201"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:20:59 PM"	="1"	="3"	="NPOC"	="22.34"	="5.313"	="NPOC:5.082mg/L TN:0.4507mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="201"	="201"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:23:30 PM"	="1"	="4"	="NPOC"	="22.00"	="5.241"	="NPOC:5.082mg/L TN:0.4507mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="201"	="201"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:26:03 PM"	="1"	="5"	="NPOC"	="21.26"	="5.083"	="NPOC:5.082mg/L TN:0.4507mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="201"	="201"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 5:15:28 PM"	="1"	="1"	="TN"	="2.164"	="0.4593"	="NPOC:5.082mg/L TN:0.4507mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="201"	="201"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 5:18:31 PM"	="1"	="2"	="TN"	="2.106"	="0.4495"	="NPOC:5.082mg/L TN:0.4507mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="201"	="201"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 5:20:59 PM"	="1"	="3"	="TN"	="2.068"	="0.4431"	="NPOC:5.082mg/L TN:0.4507mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="203"	="203"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:35:01 PM"	="1"	="1"	="NPOC"	="21.95"	="5.230"	="NPOC:5.309mg/L TN:0.5257mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="203"	="203"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:37:27 PM"	="1"	="2"	="NPOC"	="21.24"	="5.079"	="NPOC:5.309mg/L TN:0.5257mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="203"	="203"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:39:56 PM"	="1"	="3"	="NPOC"	="22.55"	="5.358"	="NPOC:5.309mg/L TN:0.5257mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="203"	="203"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:42:22 PM"	="1"	="4"	="NPOC"	="22.46"	="5.339"	="NPOC:5.309mg/L TN:0.5257mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="203"	="203"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 5:35:01 PM"	="1"	="1"	="TN"	="2.489"	="0.5140"	="NPOC:5.309mg/L TN:0.5257mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="203"	="203"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 5:37:27 PM"	="1"	="2"	="TN"	="2.589"	="0.5308"	="NPOC:5.309mg/L TN:0.5257mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="203"	="203"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 5:39:56 PM"	="1"	="3"	="TN"	="2.597"	="0.5322"	="NPOC:5.309mg/L TN:0.5257mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="205"	="205"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:51:29 PM"	="1"	="1"	="NPOC"	="17.90"	="4.368"	="NPOC:4.448mg/L TN:1.292mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="205"	="205"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:53:55 PM"	="1"	="2"	="NPOC"	="17.62"	="4.308"	="NPOC:4.448mg/L TN:1.292mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="205"	="205"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:56:20 PM"	="1"	="3"	="NPOC"	="18.57"	="4.511"	="NPOC:4.448mg/L TN:1.292mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="205"	="205"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 5:59:08 PM"	="1"	="4"	="NPOC"	="18.36"	="4.466"	="NPOC:4.448mg/L TN:1.292mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="205"	="205"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 5:51:29 PM"	="1"	="1"	="TN"	="7.079"	="1.287"	="NPOC:4.448mg/L TN:1.292mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="205"	="205"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 5:53:55 PM"	="1"	="2"	="TN"	="6.447"	="1.180"	="NPOC:4.448mg/L TN:1.292mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="205"	="205"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 5:56:20 PM"	="1"	="3"	="TN"	="7.071"	="1.285"	="NPOC:4.448mg/L TN:1.292mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="205"	="205"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 5:59:08 PM"	="1"	="4"	="TN"	="7.174"	="1.303"	="NPOC:4.448mg/L TN:1.292mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="207"	="207"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 6:08:02 PM"	="1"	="1"	="NPOC"	="18.26"	="4.445"	="NPOC:4.467mg/L TN:1.274mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="207"	="207"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 6:10:27 PM"	="1"	="2"	="NPOC"	="18.22"	="4.436"	="NPOC:4.467mg/L TN:1.274mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="207"	="207"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 6:12:50 PM"	="1"	="3"	="NPOC"	="19.29"	="4.664"	="NPOC:4.467mg/L TN:1.274mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="207"	="207"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 6:15:21 PM"	="1"	="4"	="NPOC"	="18.62"	="4.521"	="NPOC:4.467mg/L TN:1.274mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="207"	="207"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 6:08:02 PM"	="1"	="1"	="TN"	="7.141"	="1.297"	="NPOC:4.467mg/L TN:1.274mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="207"	="207"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 6:10:27 PM"	="1"	="2"	="TN"	="6.887"	="1.254"	="NPOC:4.467mg/L TN:1.274mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="207"	="207"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 6:12:50 PM"	="1"	="3"	="TN"	="7.358"	="1.334"	="NPOC:4.467mg/L TN:1.274mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="207"	="207"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 6:15:21 PM"	="1"	="4"	="TN"	="6.986"	="1.271"	="NPOC:4.467mg/L TN:1.274mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="209"	="209"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 6:24:30 PM"	="1"	="1"	="NPOC"	="18.79"	="4.557"	="NPOC:4.626mg/L TN:1.210mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="209"	="209"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 6:27:01 PM"	="1"	="2"	="NPOC"	="18.09"	="4.408"	="NPOC:4.626mg/L TN:1.210mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="209"	="209"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 6:29:32 PM"	="1"	="3"	="NPOC"	="19.26"	="4.657"	="NPOC:4.626mg/L TN:1.210mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="209"	="209"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 6:31:55 PM"	="1"	="4"	="NPOC"	="19.29"	="4.664"	="NPOC:4.626mg/L TN:1.210mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="209"	="209"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 6:24:30 PM"	="1"	="1"	="TN"	="7.109"	="1.292"	="NPOC:4.626mg/L TN:1.210mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="209"	="209"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 6:27:01 PM"	="1"	="2"	="TN"	="6.685"	="1.220"	="NPOC:4.626mg/L TN:1.210mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="209"	="209"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 6:29:32 PM"	="1"	="3"	="TN"	="7.272"	="1.319"	="NPOC:4.626mg/L TN:1.210mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="209"	="209"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 6:31:55 PM"	="1"	="4"	="TN"	="6.780"	="1.236"	="NPOC:4.626mg/L TN:1.210mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="209"	="209"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 6:34:15 PM"	="1"	="5"	="TN"	="6.412"	="1.174"	="NPOC:4.626mg/L TN:1.210mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="211"	="211"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 6:43:05 PM"	="1"	="1"	="NPOC"	="16.55"	="4.081"	="NPOC:4.098mg/L TN:0.6410mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="211"	="211"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 6:45:30 PM"	="1"	="2"	="NPOC"	="16.53"	="4.076"	="NPOC:4.098mg/L TN:0.6410mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="211"	="211"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 6:48:00 PM"	="1"	="3"	="NPOC"	="17.34"	="4.249"	="NPOC:4.098mg/L TN:0.6410mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="211"	="211"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/10/2019 6:50:30 PM"	="1"	="4"	="NPOC"	="16.81"	="4.136"	="NPOC:4.098mg/L TN:0.6410mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="211"	="211"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 6:43:05 PM"	="1"	="1"	="TN"	="3.634"	="0.7068"	="NPOC:4.098mg/L TN:0.6410mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="211"	="211"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/10/2019 6:45:30 PM"	="1"	="2"	="TN"	="3.551"	="0.6928"	="NPOC:4.098mg/L TN:0.6410mg/L"	1	="80"	
